X,Y,AGEB
-96.708794400046,16.9383462195635,2056500060279
-96.7089637200186,16.9385070003505,2056500060279
-96.7092573199459,16.9386533502393,2056500060279
-96.7100094599691,16.939001309769,2056500060279
-96.7103993103219,16.9392358796682,2056500060279
-96.7109280903939,16.9396288302559,2056500060279
-96.7108899403511,16.939748509873,2056500060279
-96.7108470795757,16.9398814501184,2056500060279
-96.7108162195541,16.9399631996265,2056500060279
-96.7107851203438,16.9400046000353,2056500060279
-96.710751629615,16.9400362903444,2056500060279
-96.7106935104258,16.9401051396945,2056500060279
-96.7106117801356,16.9403006198932,2056500060279
-96.7105924901895,16.9403467699293,2056500060279
-96.7105021204249,16.9405961996788,2056500060279
-96.710474220442,16.9407010198451,2056500060279
-96.7103968202902,16.9409869803767,2056500060279
-96.7103230499951,16.9413561396092,2056500060279
-96.7103123498481,16.94141332015,2056500060279
-96.710250709547,16.9417090197167,2056500060279
-96.7102320895681,16.9417983200544,2056500060279
-96.7101939502085,16.9419198195769,2056500060279
-96.7101733801726,16.9420340603183,2056500060279
-96.7074230501277,16.9408340198471,2056500060279
-96.7552615203223,16.9597258597324,2056500010052
-96.7551802198659,16.9597131395517,2056500010052
-96.7546158295362,16.9595882300428,2056500010052
-96.7533730298494,16.9592878196809,2056500010052
-96.753317259894,16.9592530795868,2056500010052
-96.753303950298,16.9592503101105,2056500010052
-96.7532778001454,16.9593576901944,2056500010052
-96.752811079997,16.9592647100244,2056500010052
-96.7526757995523,16.9592419401922,2056500010052
-96.7526697700949,16.9592402897584,2056500010052
-96.7526054897156,16.9592228898476,2056500010052
-96.7525489498214,16.9591915195945,2056500010052
-96.752524490001,16.959147320095,2056500010052
-96.7525270196527,16.9590670900095,2056500010052
-96.7525801996303,16.9587450302171,2056500010052
-96.7523186196675,16.9586903698032,2056500010052
-96.751914080462,16.9586015999233,2056500010052
-96.7510316002067,16.9584061099306,2056500010052
-96.75098792017,16.9583971402736,2056500010052
-96.7506073999152,16.9583158297968,2056500010052
-96.7488602199184,16.9579450499024,2056500010052
-96.7489708598857,16.9574474599648,2056500010052
-96.7490994003107,16.9568541799742,2056500010052
-96.7491867504177,16.9564162202148,2056500010052
-96.7493396797139,16.9556315197343,2056500010052
-96.7493778296185,16.955475309964,2056500010052
-96.7495703798011,16.9546191398958,2056500010052
-96.7496197797554,16.9544537702537,2056500010052
-96.7496295396529,16.954421089539,2056500010052
-96.7496019999408,16.9537468899754,2056500010052
-96.7495977695669,16.9533406801913,2056500010052
-96.7496715101734,16.9528654304298,2056500010052
-96.7496829204748,16.9526690198382,2056500010052
-96.7496629401168,16.9524416803148,2056500010052
-96.7500046900742,16.9515460302195,2056500010052
-96.7497955097791,16.9515530498326,2056500010052
-96.7499109398046,16.9511337998123,2056500010052
-96.7500743097872,16.9506502296152,2056500010052
-96.7502917196649,16.950715400129,2056500010052
-96.7503188198516,16.9505805800489,2056500010052
-96.7504076599832,16.9499477101911,2056500010052
-96.7504269695389,16.9497020600049,2056500010052
-96.750664749802,16.9495838596936,2056500010052
-96.750720350335,16.9495396296276,2056500010052
-96.7507608901043,16.9495073799526,2056500010052
-96.7512294195873,16.9492645401849,2056500010052
-96.7515118200482,16.9491457504279,2056500010052
-96.7515975201074,16.9491234895708,2056500010052
-96.7517235999766,16.9491073701682,2056500010052
-96.7517399500251,16.9490536201037,2056500010052
-96.7524333499857,16.9489874297627,2056500010052
-96.7524866497697,16.9489691502406,2056500010052
-96.7525577800234,16.9489520796775,2056500010052
-96.7526144900338,16.9489075502521,2056500010052
-96.7529726902382,16.9490010803485,2056500010052
-96.754128540369,16.9492463197399,2056500010052
-96.7541568200329,16.9492523198463,2056500010052
-96.7552013396198,16.9494989500805,2056500010052
-96.7552112799728,16.949501400204,2056500010052
-96.7558005098145,16.9496462897554,2056500010052
-96.7563023999808,16.9497435502867,2056500010052
-96.7564911399772,16.9497797497181,2056500010052
-96.7573468503964,16.9499699803726,2056500010052
-96.7573539400798,16.9499723697585,2056500010052
-96.7579899801997,16.9501875999648,2056500010052
-96.758121550261,16.950223629769,2056500010052
-96.7583553201534,16.9502876596412,2056500010052
-96.7585084297427,16.9503296002528,2056500010052
-96.7593597803812,16.9504469798488,2056500010052
-96.7595044802175,16.9504636002809,2056500010052
-96.7597433082124,16.9504548208977,2056500010052
-96.7600200904026,16.9504324200412,2056500010052
-96.7602028500845,16.950435579577,2056500010052
-96.7603750204111,16.9504257702994,2056500010052
-96.7605755399415,16.9504159400614,2056500010052
-96.7607025402674,16.9504234496103,2056500010052
-96.7608495099442,16.9504511801923,2056500010052
-96.7610097098714,16.9504691202696,2056500010052
-96.7610711798,16.9504761202647,2056500010052
-96.7613165696799,16.9505080500457,2056500010052
-96.7615189098986,16.9505299096153,2056500010052
-96.7616986500844,16.9505471704334,2056500010052
-96.7619055502265,16.9505725500009,2056500010052
-96.7620813502537,16.9505930599507,2056500010052
-96.762178450337,16.9506042200772,2056500010052
-96.7622814302878,16.9506066499655,2056500010052
-96.7623877503964,16.9506089804515,2056500010052
-96.7624818795828,16.9506112796259,2056500010052
-96.7624916496516,16.9506142896229,2056500010052
-96.7625751996914,16.9506204295839,2056500010052
-96.7628284299755,16.9506577098247,2056500010052
-96.7629905703628,16.9506838300512,2056500010052
-96.7631725099215,16.950718890347,2056500010052
-96.7633690596404,16.9507409096288,2056500010052
-96.7634777496612,16.9507675699927,2056500010052
-96.7634874601875,16.9507693800968,2056500010052
-96.7635920196609,16.9507893202695,2056500010052
-96.7636870896037,16.9508064499995,2056500010052
-96.7636935697927,16.9508064303166,2056500010052
-96.7637911343245,16.9508175750034,2056500010052
-96.7639739398149,16.9508524299078,2056500010052
-96.7641361701547,16.9508794300206,2056500010052
-96.7642339701527,16.9508983697714,2056500010052
-96.764449659806,16.9509391203692,2056500010052
-96.7651506601009,16.9510683402913,2056500010052
-96.7653980597422,16.9510998597338,2056500010052
-96.7655688498506,16.951127649576,2056500010052
-96.765724569909,16.9511637399923,2056500010052
-96.7658521704501,16.9511913702717,2056500010052
-96.7660756200722,16.9512552899605,2056500010052
-96.7663068297554,16.9513031698537,2056500010052
-96.7665729802548,16.9513683697,2056500010052
-96.7669924598116,16.9514332500993,2056500010052
-96.76713865009,16.9514715396995,2056500010052
-96.7672174598954,16.9514802898665,2056500010052
-96.7672656497053,16.9514803099808,2056500010052
-96.7673245498964,16.9514570903802,2056500010052
-96.7672445504497,16.9516888597836,2056500010052
-96.7671054597131,16.9521158797736,2056500010052
-96.7670261799538,16.9523635198228,2056500010052
-96.7669757996693,16.9525297500155,2056500010052
-96.7669730197491,16.9525704557965,2056500010052
-96.7660041696247,16.9526291502967,2056500010052
-96.7657367198223,16.9526484598076,2056500010052
-96.7654690802886,16.9526622296377,2056500010052
-96.7650647796288,16.952673839883,2056500010052
-96.763429429648,16.9527207998537,2056500010052
-96.7614846503943,16.9528254903447,2056500010052
-96.7605751501461,16.9528687496645,2056500010052
-96.7597954502731,16.9528863103785,2056500010052
-96.7597878202246,16.9532149101663,2056500010052
-96.759830830094,16.9533115497372,2056500010052
-96.7598952804096,16.9533636895787,2056500010052
-96.7599738296028,16.9534047996178,2056500010052
-96.7596705092988,16.9544024396176,2056500010052
-96.7595895799392,16.9548291497278,2056500010052
-96.7596202604164,16.9549782797322,2056500010052
-96.7597116847357,16.9550512806097,2056500010052
-96.7598005398589,16.9550943702766,2056500010052
-96.7601362897411,16.9551669000227,2056500010052
-96.7607208301129,16.9552725696363,2056500010052
-96.7609477695776,16.9552354603415,2056500010052
-96.7612231195932,16.9552438297554,2056500010052
-96.7614045196102,16.9552914198469,2056500010052
-96.7615638001722,16.9553331797811,2056500010052
-96.7623850196516,16.9555615997493,2056500010052
-96.7628528313903,16.9556759973575,2056500010052
-96.7634002200063,16.955809850277,2056500010052
-96.7635040203032,16.9558352296039,2056500010052
-96.7634880304625,16.9559037501022,2056500010052
-96.7632847997517,16.9567747503586,2056500010052
-96.763051020025,16.9577686502965,2056500010052
-96.7628718598412,16.9585324895534,2056500010052
-96.7628248897733,16.9587594903725,2056500010052
-96.7624825101734,16.9586707697407,2056500010052
-96.762312599582,16.9586430903063,2056500010052
-96.762098909777,16.9585963800591,2056500010052
-96.7619474897504,16.9585375801838,2056500010052
-96.7614770196205,16.9583520599996,2056500010052
-96.7610312795746,16.9581857501854,2056500010052
-96.7609189700481,16.9580742797231,2056500010052
-96.7608485798509,16.9580773798642,2056500010052
-96.7605467400255,16.9579525800666,2056500010052
-96.7603736299202,16.9584857102644,2056500010052
-96.7603272203066,16.9585895504077,2056500010052
-96.7602819801154,16.9586907697218,2056500010052
-96.7602713501711,16.9587351498347,2056500010052
-96.760271349919,16.958813250357,2056500010052
-96.760248250407,16.9589443197994,2056500010052
-96.7602206499784,16.9590755498021,2056500010052
-96.7602062498047,16.9591250201024,2056500010052
-96.7601923998908,16.9591725803495,2056500010052
-96.7601350497196,16.9592710902429,2056500010052
-96.7600905099267,16.9593137996887,2056500010052
-96.7600809695294,16.9593229404267,2056500010052
-96.7600266202065,16.9593527401034,2056500010052
-96.7599362499876,16.9593557195992,2056500010052
-96.7595696604018,16.9592559496353,2056500010052
-96.7594537796362,16.9592436203511,2056500010052
-96.7593514302524,16.9592307698238,2056500010052
-96.7590260196629,16.9591636196239,2056500010052
-96.7589678000947,16.9591515998091,2056500010052
-96.7589511195827,16.9591481503919,2056500010052
-96.7592994802856,16.959683890118,2056500010052
-96.7600745699936,16.9609787800389,2056500010052
-96.7604774897416,16.9616519100853,2056500010052
-96.7603428295523,16.9616382001245,2056500010052
-96.7602466800318,16.9616254599101,2056500010052
-96.7599258506323,16.9615290165374,2056500010052
-96.7596708797147,16.9614523698229,2056500010052
-96.7588647798586,16.9612767395999,2056500010052
-96.758769739916,16.9612786300738,2056500010052
-96.7587515700885,16.9612784297409,2056500010052
-96.758673459567,16.9612775700626,2056500010052
-96.7582074499781,16.9611758898074,2056500010052
-96.7580149397129,16.9610424599168,2056500010052
-96.7581205660586,16.960607488645,2056500010052
-96.7583219999911,16.9597779703385,2056500010052
-96.7576486196225,16.9595420803889,2056500010052
-96.7577949198375,16.9590924798482,2056500010052
-96.7578731703425,16.9584964797531,2056500010052
-96.7577019804009,16.9584417797904,2056500010052
-96.7575549802302,16.9584114298926,2056500010052
-96.7573463197801,16.9583696898336,2056500010052
-96.7568398200654,16.9582776202765,2056500010052
-96.7566121498578,16.9582306602083,2056500010052
-96.7563397997409,16.958174489666,2056500010052
-96.7556583499892,16.9580339401827,2056500010052
-96.755622770037,16.9580251803042,2056500010052
-96.7556215699701,16.9580296896926,2056500010052
-96.7555407501334,16.958473059588,2056500010052
-96.7552615203223,16.9597258597324,2056500010052
-96.7448487703731,16.9638495099475,2056500010067
-96.745110980258,16.9627256496522,2056500010067
-96.7450437198518,16.9626892299242,2056500010067
-96.7443207403451,16.962527450136,2056500010067
-96.7436939997412,16.9623872000934,2056500010067
-96.7432220197225,16.9623055696521,2056500010067
-96.743131910442,16.9623134296563,2056500010067
-96.7431003704344,16.9623161799507,2056500010067
-96.742667740324,16.9622401403767,2056500010067
-96.7425680804015,16.9621706500399,2056500010067
-96.7418478295831,16.9618559196539,2056500010067
-96.7417026199274,16.9618316899694,2056500010067
-96.7416332201952,16.9618201096039,2056500010067
-96.7408865202647,16.961695460081,2056500010067
-96.7411617803154,16.9608778501367,2056500010067
-96.7413022803995,16.960601309879,2056500010067
-96.7414230800928,16.9602720004262,2056500010067
-96.7415235796195,16.9599232899208,2056500010067
-96.7417071496736,16.9592873398505,2056500010067
-96.7417712302008,16.958902509852,2056500010067
-96.7419682798194,16.9580809795731,2056500010067
-96.7420352899954,16.9577801102627,2056500010067
-96.7420637697628,16.9577147196034,2056500010067
-96.7422717285927,16.9574906043378,2056500010067
-96.7399324802207,16.9567131502301,2056500010067
-96.7398966503491,16.9566885504049,2056500010067
-96.739801520335,16.9566184500185,2056500010067
-96.7398893196237,16.9566156503451,2056500010067
-96.7399410197617,16.9565952896233,2056500010067
-96.739985339967,16.9564815803829,2056500010067
-96.7400459702387,16.9562708500715,2056500010067
-96.7401183997833,16.9560471200294,2056500010067
-96.7401718799499,16.9558022895644,2056500010067
-96.7402483099555,16.9555389502084,2056500010067
-96.7403720304049,16.9551237699895,2056500010067
-96.7404774304143,16.9547604499026,2056500010067
-96.74051998019,16.9545833503365,2056500010067
-96.74058690985,16.954270649581,2056500010067
-96.7406097702728,16.9540473504282,2056500010067
-96.7405886002511,16.9539164304525,2056500010067
-96.7404875099087,16.9537063496897,2056500010067
-96.7404985503244,16.9536287098043,2056500010067
-96.7406597096951,16.9529350499976,2056500010067
-96.7406015202335,16.9529183803114,2056500010067
-96.740156480236,16.9528071698981,2056500010067
-96.7391630499415,16.9525452003825,2056500010067
-96.7396225503764,16.9504299398211,2056500010067
-96.741163599761,16.9507938800423,2056500010067
-96.7421938599437,16.951032310186,2056500010067
-96.7422628902546,16.9510828001834,2056500010067
-96.7422985802888,16.9511028896564,2056500010067
-96.7425553995919,16.9511550302096,2056500010067
-96.7428201698556,16.9512087796671,2056500010067
-96.7433806498046,16.9513484796368,2056500010067
-96.7434287999734,16.9513802895694,2056500010067
-96.7435032301281,16.9514294502628,2056500010067
-96.7439163497503,16.9514924797248,2056500010067
-96.7442028203781,16.9514988795767,2056500010067
-96.7447585399341,16.9515256000719,2056500010067
-96.7453683698131,16.9516229196001,2056500010067
-96.7455889097694,16.9507276296021,2056500010067
-96.7456164803684,16.950595710052,2056500010067
-96.7457656797862,16.9498819499965,2056500010067
-96.7458487799952,16.9495166504255,2056500010067
-96.7458662203824,16.9494516800792,2056500010067
-96.745869680084,16.949421799997,2056500010067
-96.7460589198232,16.948714520166,2056500010067
-96.7461195099968,16.9484603196551,2056500010067
-96.7471142597603,16.9487099104167,2056500010067
-96.7471718802492,16.948729220235,2056500010067
-96.7472075104705,16.9487411696853,2056500010067
-96.7482673797345,16.9489720202448,2056500010067
-96.7482758297568,16.9489738501301,2056500010067
-96.7486733703575,16.9490417104138,2056500010067
-96.7493346501938,16.9491975997533,2056500010067
-96.7493803798414,16.9492143099519,2056500010067
-96.7494389401258,16.9492357196056,2056500010067
-96.7506685699009,16.9495314303675,2056500010067
-96.750720350335,16.9495396296276,2056500010067
-96.750664749802,16.9495838596936,2056500010067
-96.7504269695389,16.9497020600049,2056500010067
-96.7504076599832,16.9499477101911,2056500010067
-96.7503188198516,16.9505805800489,2056500010067
-96.7502917196649,16.950715400129,2056500010067
-96.7500743097872,16.9506502296152,2056500010067
-96.7499109398046,16.9511337998123,2056500010067
-96.7497955097791,16.9515530498326,2056500010067
-96.7500046900742,16.9515460302195,2056500010067
-96.7496629401168,16.9524416803148,2056500010067
-96.7496829204748,16.9526690198382,2056500010067
-96.7496715101734,16.9528654304298,2056500010067
-96.7495977695669,16.9533406801913,2056500010067
-96.7496019999408,16.9537468899754,2056500010067
-96.7496295396529,16.954421089539,2056500010067
-96.7496197797554,16.9544537702537,2056500010067
-96.7495703798011,16.9546191398958,2056500010067
-96.7493778296185,16.955475309964,2056500010067
-96.7493396797139,16.9556315197343,2056500010067
-96.7491867504177,16.9564162202148,2056500010067
-96.7490994003107,16.9568541799742,2056500010067
-96.7489708598857,16.9574474599648,2056500010067
-96.7488602199184,16.9579450499024,2056500010067
-96.7488284001679,16.9581293497816,2056500010067
-96.7487762004272,16.9584189199561,2056500010067
-96.7487558498438,16.9585302495797,2056500010067
-96.7486737402384,16.95918103005,2056500010067
-96.748682920209,16.959274909739,2056500010067
-96.7487042900743,16.9594591702595,2056500010067
-96.7487952201937,16.9608827099742,2056500010067
-96.7488529399407,16.9617836001479,2056500010067
-96.7488542201042,16.9619116596035,2056500010067
-96.7488018504074,16.9621977698863,2056500010067
-96.7488027700974,16.962373619815,2056500010067
-96.748823719969,16.9626470295751,2056500010067
-96.7488139403849,16.9627923099308,2056500010067
-96.7487978274048,16.9629581500045,2056500010067
-96.7487902074642,16.9630365789238,2056500010067
-96.7487575797001,16.9633724002544,2056500010067
-96.7487433729528,16.9633994561825,2056500010067
-96.7486190904177,16.9636361402658,2056500010067
-96.7485784810323,16.9636486934044,2056500010067
-96.7484503387526,16.9636883043796,2056500010067
-96.748367046575,16.9637140510617,2056500010067
-96.7483634174785,16.9637151732736,2056500010067
-96.7483402002978,16.9637223497848,2056500010067
-96.7483052001682,16.9637331702734,2056500010067
-96.7482331695778,16.963732204271,2056500010067
-96.7482231692329,16.9637320702891,2056500010067
-96.7482193998795,16.9637320195937,2056500010067
-96.7481484299945,16.9637310512025,2056500010067
-96.7481263703348,16.9637307503776,2056500010067
-96.7481211703717,16.9637306799522,2056500010067
-96.7481174901688,16.9637306296876,2056500010067
-96.7480972773907,16.9637248378146,2056500010067
-96.74807068973,16.9637172196349,2056500010067
-96.7478887497805,16.9636650601269,2056500010067
-96.7477876497559,16.9636360911755,2056500010067
-96.7477442299138,16.9636236502185,2056500010067
-96.7470183198792,16.9634342902571,2056500010067
-96.7465309206991,16.9633260250073,2056500010067
-96.7464262302772,16.9633027701038,2056500010067
-96.7463708300068,16.9632553398796,2056500010067
-96.7463662137622,16.963293649239,2056500010067
-96.7463356501678,16.9635472802289,2056500010067
-96.746320720049,16.9637077098105,2056500010067
-96.7462737091835,16.9640957700413,2056500010067
-96.7462676203711,16.9641460296018,2056500010067
-96.7462150323217,16.9641350407052,2056500010067
-96.7456163697033,16.9640099399838,2056500010067
-96.7448487703731,16.9638495099475,2056500010067
-96.7517399500251,16.9490536201037,2056500010071
-96.7517753798003,16.9488654495505,2056500010071
-96.7518867504338,16.9483692597658,2056500010071
-96.7520852896962,16.9475924800233,2056500010071
-96.7522948497296,16.9467098303926,2056500010071
-96.7523455195384,16.9465397099996,2056500010071
-96.752638919881,16.9454602302529,2056500010071
-96.7527963802282,16.9447847400953,2056500010071
-96.752870460108,16.9444529203451,2056500010071
-96.7531210900828,16.9433804298007,2056500010071
-96.7533585799226,16.9422748896414,2056500010071
-96.7538257102705,16.9423796898918,2056500010071
-96.7539797699168,16.9424142499137,2056500010071
-96.7543626803837,16.9425041997109,2056500010071
-96.754591260136,16.9416136801658,2056500010071
-96.7545988339725,16.9415884606548,2056500010071
-96.7548930297645,16.9406088303386,2056500010071
-96.7549846903574,16.9403036298285,2056500010071
-96.7551566202444,16.9396606000383,2056500010071
-96.7548260499061,16.939574770154,2056500010071
-96.7549533700151,16.9391844798006,2056500010071
-96.75524728999,16.9381130799316,2056500010071
-96.7556006798608,16.938194479762,2056500010071
-96.7556040500501,16.9381838298964,2056500010071
-96.755747350051,16.9377315102766,2056500010071
-96.7558501696753,16.9372859797386,2056500010071
-96.7559624302878,16.9368474298354,2056500010071
-96.756072850038,16.9363232202124,2056500010071
-96.7561080296205,16.9361618899669,2056500010071
-96.7562716495871,16.9361587998631,2056500010071
-96.7562840601863,16.9361588204171,2056500010071
-96.7564208898545,16.9361824903656,2056500010071
-96.7564257504323,16.9361833398286,2056500010071
-96.7567050900647,16.9362643400475,2056500010071
-96.7570221203183,16.936335830324,2056500010071
-96.7573610904102,16.9364215099349,2056500010071
-96.7580686297467,16.9365394501059,2056500010071
-96.758455449843,16.9366235397694,2056500010071
-96.7593280804019,16.936805980445,2056500010071
-96.7600216200879,16.9369734901352,2056500010071
-96.760039890157,16.9369779102962,2056500010071
-96.7600557399475,16.9369817403895,2056500010071
-96.7600369496598,16.9370187202799,2056500010071
-96.7599459201396,16.9373132899681,2056500010071
-96.7599103397164,16.9374611199318,2056500010071
-96.7598906004519,16.9375893097646,2056500010071
-96.7598562295933,16.9377160599118,2056500010071
-96.7598410600416,16.9377604898507,2056500010071
-96.7598271702819,16.9378011196951,2056500010071
-96.7597835996508,16.9379286201592,2056500010071
-96.759696570061,16.9382558903598,2056500010071
-96.7596382204694,16.9384915795947,2056500010071
-96.7596045696731,16.9385601200802,2056500010071
-96.7596157699615,16.9386110897787,2056500010071
-96.7599162500964,16.9386795700414,2056500010071
-96.7599891198661,16.9386961702827,2056500010071
-96.7602686800907,16.9387598799083,2056500010071
-96.760480119577,16.9388217797104,2056500010071
-96.7606046300772,16.9388582495549,2056500010071
-96.760748149671,16.9388485201933,2056500010071
-96.7608235703265,16.938825549898,2056500010071
-96.7609054201476,16.9387377501192,2056500010071
-96.7609503503918,16.9386222198703,2056500010071
-96.7610056300217,16.9384758301897,2056500010071
-96.761139690321,16.9381017199295,2056500010071
-96.7619421998114,16.9382929495647,2056500010071
-96.7619602495736,16.938297369874,2056500010071
-96.7623942295471,16.9384034598824,2056500010071
-96.7627769097622,16.9384970304151,2056500010071
-96.7631899699751,16.9385980197954,2056500010071
-96.7640597998674,16.9387940203155,2056500010071
-96.7639036903552,16.9395375098004,2056500010071
-96.7638391099312,16.9397128300325,2056500010071
-96.763792849579,16.9398712803525,2056500010071
-96.7637246802433,16.9400504596215,2056500010071
-96.7635982499349,16.9403605500374,2056500010071
-96.7633832903365,16.9407657999219,2056500010071
-96.7631197504005,16.9411655796797,2056500010071
-96.7628666804348,16.9415109803979,2056500010071
-96.7627453399767,16.9416733395473,2056500010071
-96.7625460901546,16.9419399404031,2056500010071
-96.7623981195353,16.9421348601679,2056500010071
-96.762375949732,16.9421640803369,2056500010071
-96.7620484000974,16.9425955997768,2056500010071
-96.7615385796577,16.9432333095472,2056500010071
-96.7612387403414,16.9436249096897,2056500010071
-96.7612047501427,16.9436633996482,2056500010071
-96.7611703201924,16.9436978501241,2056500010071
-96.7611267397476,16.9437361698509,2056500010071
-96.7612131398282,16.9437767798309,2056500010071
-96.7612949499825,16.9438081695544,2056500010071
-96.7613919198884,16.94384112034,2056500010071
-96.7615168302952,16.9438660202884,2056500010071
-96.7616923499493,16.9438922800515,2056500010071
-96.7618870298995,16.9439222800089,2056500010071
-96.7622270203346,16.9439692803038,2056500010071
-96.7626745501258,16.9440361799297,2056500010071
-96.7628257100228,16.9440587699381,2056500010071
-96.7632966602518,16.9441421699433,2056500010071
-96.763488520062,16.9441761197534,2056500010071
-96.7637026204527,16.9442079698246,2056500010071
-96.7637682899087,16.9442168298383,2056500010071
-96.7638217799506,16.9442249500251,2056500010071
-96.7638697401804,16.9442341195759,2056500010071
-96.763888400165,16.9442376903834,2056500010071
-96.7640872602395,16.944275719842,2056500010071
-96.7649333200786,16.9444374897019,2056500010071
-96.7657780601674,16.9446148500703,2056500010071
-96.7660372597729,16.9446650000531,2056500010071
-96.7665213402361,16.944758659699,2056500010071
-96.7669459702811,16.9448408197811,2056500010071
-96.7674291199567,16.9449290603461,2056500010071
-96.7678749796106,16.9450073696206,2056500010071
-96.7681303501127,16.9450703802208,2056500010071
-96.7682756197058,16.9451184003555,2056500010071
-96.7684806298743,16.9451655397515,2056500010071
-96.7686382596492,16.9451705803861,2056500010071
-96.7691923399098,16.945184229689,2056500010071
-96.7692583697008,16.9451733800012,2056500010071
-96.7692808896925,16.9451789102701,2056500010071
-96.7693110001141,16.9451973102567,2056500010071
-96.7693330295771,16.9452289500241,2056500010071
-96.7693441799444,16.94524497971,2056500010071
-96.7693368803466,16.9452991500699,2056500010071
-96.7690130596011,16.9462884900432,2056500010071
-96.7687164297354,16.9471607697873,2056500010071
-96.7684188598512,16.9481147699852,2056500010071
-96.7682253198125,16.9486694197316,2056500010071
-96.7680502802109,16.9491455503524,2056500010071
-96.7680462496226,16.9491671503555,2056500010071
-96.7680447698032,16.9491815497082,2056500010071
-96.7680445801588,16.9491885803828,2056500010071
-96.7680447499173,16.9491962803554,2056500010071
-96.7680450603586,16.9492102196038,2056500010071
-96.7680456803524,16.9492377503134,2056500010071
-96.7680299395391,16.9493746499426,2056500010071
-96.7678976799994,16.949860229792,2056500010071
-96.7677586503695,16.9503859202028,2056500010071
-96.7675773103464,16.9508524799731,2056500010071
-96.7674674500197,16.9511429803147,2056500010071
-96.7673245498964,16.9514570903802,2056500010071
-96.7672656497053,16.9514803099808,2056500010071
-96.7672174598954,16.9514802898665,2056500010071
-96.76713865009,16.9514715396995,2056500010071
-96.7669924598116,16.9514332500993,2056500010071
-96.7665729802548,16.9513683697,2056500010071
-96.7663068297554,16.9513031698537,2056500010071
-96.7660756200722,16.9512552899605,2056500010071
-96.7658521704501,16.9511913702717,2056500010071
-96.765724569909,16.9511637399923,2056500010071
-96.7655688498506,16.951127649576,2056500010071
-96.7653980597422,16.9510998597338,2056500010071
-96.7651506601009,16.9510683402913,2056500010071
-96.764449659806,16.9509391203692,2056500010071
-96.7642339701527,16.9508983697714,2056500010071
-96.7641361701547,16.9508794300206,2056500010071
-96.7639739398149,16.9508524299078,2056500010071
-96.7637911343245,16.9508175750034,2056500010071
-96.7636935697927,16.9508064303166,2056500010071
-96.7636870896037,16.9508064499995,2056500010071
-96.7635920196609,16.9507893202695,2056500010071
-96.7634874601875,16.9507693800968,2056500010071
-96.7634777496612,16.9507675699927,2056500010071
-96.7633690596404,16.9507409096288,2056500010071
-96.7631725099215,16.950718890347,2056500010071
-96.7629905703628,16.9506838300512,2056500010071
-96.7628284299755,16.9506577098247,2056500010071
-96.7625751996914,16.9506204295839,2056500010071
-96.7624916496516,16.9506142896229,2056500010071
-96.7624818795828,16.9506112796259,2056500010071
-96.7623877503964,16.9506089804515,2056500010071
-96.7622814302878,16.9506066499655,2056500010071
-96.762178450337,16.9506042200772,2056500010071
-96.7620813502537,16.9505930599507,2056500010071
-96.7619055502265,16.9505725500009,2056500010071
-96.7616986500844,16.9505471704334,2056500010071
-96.7615189098986,16.9505299096153,2056500010071
-96.7613165696799,16.9505080500457,2056500010071
-96.7610711798,16.9504761202647,2056500010071
-96.7610097098714,16.9504691202696,2056500010071
-96.7608495099442,16.9504511801923,2056500010071
-96.7607025402674,16.9504234496103,2056500010071
-96.7605755399415,16.9504159400614,2056500010071
-96.7603750204111,16.9504257702994,2056500010071
-96.7602028500845,16.950435579577,2056500010071
-96.7600200904026,16.9504324200412,2056500010071
-96.7597433082124,16.9504548208977,2056500010071
-96.7595044802175,16.9504636002809,2056500010071
-96.7593597803812,16.9504469798488,2056500010071
-96.7585084297427,16.9503296002528,2056500010071
-96.7583553201534,16.9502876596412,2056500010071
-96.758121550261,16.950223629769,2056500010071
-96.7579899801997,16.9501875999648,2056500010071
-96.7573539400798,16.9499723697585,2056500010071
-96.7573468503964,16.9499699803726,2056500010071
-96.7564911399772,16.9497797497181,2056500010071
-96.7563023999808,16.9497435502867,2056500010071
-96.7558005098145,16.9496462897554,2056500010071
-96.7552112799728,16.949501400204,2056500010071
-96.7552013396198,16.9494989500805,2056500010071
-96.7541568200329,16.9492523198463,2056500010071
-96.754128540369,16.9492463197399,2056500010071
-96.7529726902382,16.9490010803485,2056500010071
-96.7526144900338,16.9489075502521,2056500010071
-96.7525577800234,16.9489520796775,2056500010071
-96.7524866497697,16.9489691502406,2056500010071
-96.7524333499857,16.9489874297627,2056500010071
-96.7517399500251,16.9490536201037,2056500010071
-96.7396225503764,16.9504299398211,2056500010086
-96.7393060897014,16.9503409397003,2056500010086
-96.7395504801738,16.9491325101999,2056500010086
-96.7398865202585,16.9474871100087,2056500010086
-96.7401651103709,16.9460905703775,2056500010086
-96.740495820424,16.9445247196596,2056500010086
-96.7404992800992,16.9445083103037,2056500010086
-96.7413153097917,16.9447341401109,2056500010086
-96.7427314299131,16.945136479713,2056500010086
-96.7432861698455,16.9452867698279,2056500010086
-96.7433797702706,16.9453267999887,2056500010086
-96.743399479874,16.9453443197892,2056500010086
-96.7434297095778,16.9453712299593,2056500010086
-96.7434318299434,16.9453534599076,2056500010086
-96.7434374598145,16.9453061396872,2056500010086
-96.7434489698486,16.9452485798457,2056500010086
-96.7434668599103,16.945173349714,2056500010086
-96.7434786000093,16.945067380367,2056500010086
-96.7434978604576,16.9449745795665,2056500010086
